"Wurly mp"
"Wurly mf"
"FM EP 1"
"FM EP 2"
"FM EP 3"
"FM EP 4"
"FM EP 5"
"EP Distone"
"OrganWave 1"
"OrganWave 2"
"OrganWave 3"
"OrganWave 4"
"OrganWave 5"
"OrganWave 5+"
"OrganWave 6"
"PercOrgan 1"
"PercOrgan 1+"
"PercOrgan 2"
"PercOrgan 2+"
"OrganWave 7"
"OrganWave 8"
"Org Basic 1"
"Org Basic 2"
"3rd Perc Org"
"Vint. Organ"
"Chorus Organ"
"Org Perc"
"Org Perc 2nd"
"JLOrg1 Slw L"
"JLOrg1 Slw R"
"JLOrg1 Fst L"
"JLOrg1 Fst R"
"JLOrg2 Slw L"
"JLOrg2 Slw R"
"JLOrg2 Fst L"
"JLOrg2 Fst R"
"TheatorOrg1L"
"TheatorOrg1R"
"TheatorOrg2L"
"TheatorOrg2R"
"TheatorOrg3L"
"TheatorOrg3R"
"Positive '8"
"Pipe Organ"
"CathedralOrg"
"Clav Wave 1"
"Clav Wave 2"
"Clav Wave 3"
"Res. Clav"
"Harpsi Wave1"
"Harpsi Wave2"
"Harpsi Wave3"
"Marimba Wave"
"Marimba Atk"
"Vibe Wave"
"Xylo Wave 1"
"Xylo Wave 2"
"FM Mallet"
"Tubular Bell"
"Celesta"
"Music Box 1"
"Music Box 2"
"Nylon Gtr."
"Brite Nylon"
"Ac. Gtr. ff"
"Strat Sust"
"Strat Wave 1"
"Jazz Gtr"
"Strat Wave 2"
"FstPick70s"
"Funk Gtr"
"Muters"
"Mute Gtr 1"
"Mute Gtr 2"
"Mute Gtr 3"
"Harm Gtr"
"Nasty Gtr"
"E. GtrLoop"
"Overdrive 1"
"Overdrive 2"
"Dist Gtr 1"
"Dist Gtr 2"
"Mute Dist"
"Fretless"
"SlapBS Wave1"
"SlapBS Wave2"
"Hollow Bass"
"Solid Bass"
"FM Super Bs"
"SynBs Wave"
"SynBs Wave+"
"Banjo Wave"
"Pluck Harp"
"Harp Harm"
"Harp Wave"
"E.Sitar"
"Sitar Wave"
"Sitar Drone"
"Yangqin"
"KalimbaWave1"
"KalimbaWave2"
"Gamelan 1"
"Gamelan 2"
"Gamelan 3"
"Steel Drums"
"Log Drum"
"Bottle Hit"
"Agogo"
"Agogo Bell"
"Crystal"
"Finger Bell"
"Church Bell"
"LargeChrF 1"
"LargeChrF 2"
"Female Aahs1"
"Female Oohs"
"Female Aahs2"
"Male Aahs"
"Gospel Hum 1"
"Gospel Hum 2"
"Pop Voice"
"Jazz Doo 1"
"Jazz Doo 2"
"Jazz Doo 1+"
"Jazz Doo 2+"
"Jazz Doot 1"
"Jazz Doot 2"
"Jazz Dat 1"
"Jazz Dat 2"
"Jazz Bap 1"
"Jazz Bap 2"
"Dow fall 1"
"Dow fall 2"
"Bass Thum"
"Strings 1"
"Strings 2"
"Strings 3"
"Strings 4"
"Strings 5 L"
"Strings 5 R"
"Marcato1 L"
"Marcato1 R"
"Marcato2"
"F.StrStac1"
"F.StrStac2 L"
"F.StrStac2 R"
"Pizz 1"
"Pizz 2"
"Pizzagogo"
"Flute Wave"
"Flute Push"
"PanPipe Wave"
"Bottle Blow"
"Rad Hose"
"Shaku Atk 1"
"Shaku Atk 2"
"OrchUnison L"
"OrchUnison R"
"Tp Section"
"Flugel Wave"
"Fr.Horn Wave"
"Harmonica"
"Harmonica +"
"Cowbell"
"Tabla"
"O'Skool Hit"
"Orch. Hit"
"Punch Hit"
"Philly Hit"
"ClassicHseHt"
"Tao Hit"
"Anklungs"
"Rattles"
"Xylo Seq. 1"
"Wind Chimes"
"Bubble"
"Xylo Seq. 2"
"Siren Wave"
"Scratch 1"
"Scratch 2"
"Scratch 3"
"Scratch 4"
"Scratch 5"
"Scratch 6"
"Scratch Push"
"Scratch Pull"
"Metal Vox 1"
"Metal Vox 1+"
"Metal Vox 2"
"Metal Vox 2+"
"Metal Vox 3"
"Metal Vox 3+"
"Scrape Gut"
"Strat Atk"
"EP Atk"
"Org Atk 1"
"Org Atk 2"
"Click"
"Harpsi Thmp1"
"Harpsi Thmp2"
"Shaku Noise"
"Klmba Atk"
"Shami Attack"
"Block"
"Wood Crak"
"AnalogAttack"
"Metal Attack"
"Pole Loop"
"Strike Pole"
"Switch"
"Tuba Slap"
"Plink"
"Plunk"
"Tin Wave"
"Vinyl Noise"
"Pitch Wind"
"Vox Noise 1"
"Vox Noise 2"
"SynVox Noise"
"Digi Breath"
"Agogo Noise"
"Wing Agogo"
"Polishing Nz"
"Dentist Nz"
"CrunchWind"
"ThroatWind"
"MetalWind"
"Atmosphere"
"DigiSpectrum"
"SBF Cym"
"SBF Bell"
"SBF Nz"
"White Noise"
"Pink Noise"
"Thickness Bs"
"Plastic Bass"
"Breakdown Bs"
"Dist TB"
"Pulse Bass"
"Hip Lead"
"VintageStack"
"Tekno Ld 1"
"Icy Keys"
"JP-8StrngsL"
"JP-8StrngsR"
"Revalation"
"Boreal Pad L"
"Boreal Pad R"
"Sea Waves L"
"Sea Waves R"
"Sweep Pad 1"
"Sweep Pad 2"
"Sweep Pad 3"
"Particles L"
"Particles R"
"3Delay Poly"
"Poly Fat 1"
"Poly Fat 2"
"Poly Fat 3"
"Alan's Pad L"
"Alan's Pad R"
"DlyReso Saw1"
"DlyReso Saw2"
"DlyReso Saw3"
"TrancSaws 1"
"TrancSaws 2"
"TrancSaws 3"
"Tekno Ld 2"
"NuWave"
"EQ Lead 1"
"EQ Lead 2"
"EQ Lead 3"
"80sBrsSect L"
"80sBrsSect R"
"LoveBrsLiveL"
"LoveBrsLiveR"
"ScoopSynBrsL"
"ScoopSynBrsR"
"Power JP L"
"Power JP R"
"ChasingBells"
"Bad Axe L"
"Bad Axe R"
"Cutting Lead"
"Poly Key"
"Buzz Cut"
"DsturbedSync"
"LFO Poly"
"HPF Pad L"
"HPF Pad R"
"Chubby Ld"
"FantaClaus"
"FantasyPad 1"
"FantasyPad 2"
"FantasyPad 3"
"Legend Pad"
"D-50 Stack"
"Digi Crystal"
"PipeChatter1"
"PipeChatter2"
"PipeChatter3"
"JP Hollow L"
"JP Hollow R"
"VoiceHeavenL"
"VoiceHeavenR"
"Atmospheric"
"Air Pad 1"
"Air Pad 2"
"Air Pad 3"
"ChrdOfCnadaL"
"ChrdOfCnadaR"
"FireFlies"
"NewJupiter 1"
"NewJupiter 2"
"NewJupiter 3"
"NewJupiter 4"
"NewJupiter 5"
"Pulsatron"
"JazzyBubbles"
"SynthFx 1"
"SynthFx 2"
